antecedent,consequent,support,confidence,lift
"['48', '36', '28']",['7'],0.05045105245573004,0.2843691148775895,1.140907186097353
"['36', '7', '28']",['48'],0.05045105245573004,0.5592592592592592,1.0540698759212612
"['48', '36', '7']",['28'],0.05045105245573004,0.527972027972028,1.0801232260562406
"['48', '7', '28']",['36'],0.05045105245573004,0.695852534562212,1.1084016157236298
"['8', '28']","['48', '38', '9']",0.05813564984964918,0.232620320855615,1.2366476382253209
"['38', '9', '28']","['48', '8']",0.05813564984964918,0.3326959847036329,1.2173093914645148
"['9', '28']","['48', '8', '38']",0.05813564984964918,0.2648401826484018,1.2213662044170517
"['48', '38', '28']","['8', '9']",0.05813564984964918,0.2648401826484018,1.1708517971442638
"['48', '8', '38', '9']",['28'],0.05813564984964918,0.5594855305466238,1.1445934333055672
"['48', '8', '9']","['38', '28']",0.05813564984964918,0.4627659574468085,1.2203158684037865
"['48', '8', '38', '28']",['9'],0.05813564984964918,0.5102639296187683,1.1775018823045287
"['48', '8', '38']","['9', '28']",0.05813564984964918,0.26810477657935283,1.2213662044170517
"['48', '28']","['8', '38', '9']",0.05813564984964918,0.21534653465346534,1.1804618648678056
"['8', '38', '28']","['48', '9']",0.05813564984964918,0.29743589743589743,1.2591593225256592
"['8', '9', '28']","['48', '38']",0.05813564984964918,0.5087719298245614,1.2290188748707929
"['8', '38', '9']","['48', '28']",0.05813564984964918,0.31868131868131866,1.1804618648678054
"['8', '38', '9', '28']",['48'],0.05813564984964918,0.6126760563380281,1.154747756057757
"['48', '9']","['8', '38', '28']",0.05813564984964918,0.24611032531824611,1.2591593225256592
"['48', '9', '28']","['8', '38']",0.05813564984964918,0.46648793565683644,1.2109266187518746
"['48', '8', '28']","['38', '9']",0.05813564984964918,0.41037735849056606,1.2331922027733575
"['48', '38', '9']","['8', '28']",0.05813564984964918,0.30905861456483125,1.2366476382253206
"['48', '38', '9', '28']",['8'],0.05813564984964918,0.5612903225806452,1.1282350137567971
"['48', '8']","['38', '9', '28']",0.05813564984964918,0.21271393643031786,1.217309391464515
"['8', '9']","['48', '38', '28']",0.05813564984964918,0.2570162481536189,1.1708517971442638
"['48', '8', '9', '28']",['38'],0.05813564984964918,0.848780487804878,1.12158940397351
['42'],"['17', '40']",0.05913798864016037,0.238544474393531,1.1243521446611626
"['17', '40']",['42'],0.05913798864016037,0.27874015748031494,1.1243521446611626
"['42', '40']",['17'],0.05913798864016037,0.47580645161290325,1.0387226182913345
"['42', '17']",['40'],0.05913798864016037,0.5,1.0939327485380117
"['14', '36']","['17', '40']",0.05646508519879719,0.22295514511873352,1.0508736210084557
"['14', '17', '40']",['36'],0.05646508519879719,0.6377358490566037,1.015829375320072
"['14', '36', '40']",['17'],0.05646508519879719,0.4733893557422969,1.0334459093630157
"['14', '17', '36']",['40'],0.05646508519879719,0.4592391304347826,1.0047534483854563
"['17', '40']","['14', '36']",0.05646508519879719,0.26614173228346455,1.0508736210084555
"['14', '17']","['36', '40']",0.05646508519879719,0.2964912280701754,1.0118566084538596
"['17', '36', '40']",['14'],0.05646508519879719,0.4152334152334152,1.0505440505440504
"['14', '40']","['17', '36']",0.05646508519879719,0.30727272727272725,1.043890207408936
"['36', '19']",['8'],0.060474440360841965,0.5552147239263804,1.1160226116263643
"['8', '19']",['36'],0.060474440360841965,0.7211155378486056,1.1486422590637981
['19'],"['8', '36']",0.060474440360841965,0.36639676113360325,1.1387596117059964
['27'],['8'],0.05278984296692282,0.5015873015873016,1.0082275309944886
"['3', '9']","['47', '38', '36']",0.060474440360841965,0.2759146341463415,1.2003088662790697
"['3', '47', '38', '36']",['9'],0.060474440360841965,0.5,1.153816499614495
"['36', '9']","['3', '47', '38']",0.060474440360841965,0.2196601941747573,1.2334764749813294
"['3', '36', '9']","['47', '38']",0.060474440360841965,0.4151376146788991,1.1947181545518701
"['3', '47', '9', '36']",['38'],0.060474440360841965,0.8578199052132701,1.1335342058734295
"['3', '47', '38']","['36', '9']",0.060474440360841965,0.3395872420262664,1.2334764749813294
"['47', '9', '38', '36']",['3'],0.060474440360841965,0.5451807228915663,1.1214611021405207
"['38', '9', '36']","['3', '47']",0.060474440360841965,0.281055900621118,1.2592819020344403
"['47', '9', '38']","['3', '36']",0.060474440360841965,0.37014314928425357,1.184853952735584
"['3', '47', '9', '38']",['36'],0.060474440360841965,0.70703125,1.1262078399414583
"['3', '38', '9']","['47', '36']",0.060474440360841965,0.34608030592734224,1.2086561909457822
"['47', '9']","['3', '38', '36']",0.060474440360841965,0.28821656050955413,1.1641459724765122
"['47', '38', '36']","['3', '9']",0.060474440360841965,0.26308139534883723,1.20030886627907
"['47', '36']","['3', '38', '9']",0.060474440360841965,0.21120186697782964,1.2086561909457822
"['47', '9', '36']","['3', '38']",0.060474440360841965,0.44146341463414634,1.174488888888889
"['3', '47', '36']","['38', '9']",0.060474440360841965,0.4151376146788991,1.247496868206772
"['3', '38', '9', '36']",['47'],0.060474440360841965,0.5070028011204482,1.1375257749276622
"['3', '47']","['38', '9', '36']",0.060474440360841965,0.27095808383233533,1.2592819020344403
"['3', '38', '36']","['47', '9']",0.060474440360841965,0.24426450742240216,1.1641459724765122
"['3', '47', '9']","['38', '36']",0.060474440360841965,0.5764331210191083,1.1881985752136301
"['11', '9']","['14', '39']",0.053458068827263616,0.22315202231520223,1.1821132792732747
"['14', '9', '39']",['11'],0.053458068827263616,0.622568093385214,1.1936875743125852
"['14', '11', '39']",['9'],0.053458068827263616,0.49382716049382713,1.1395718514711062
"['14', '11']","['9', '39']",0.053458068827263616,0.2551834130781499,1.2479803191877494
"['9', '39']","['14', '11']",0.053458068827263616,0.26143790849673204,1.2479803191877497
"['11', '9', '39']",['14'],0.053458068827263616,0.4507042253521127,1.1402854999821415
"['14', '9']","['11', '39']",0.053458068827263616,0.29850746268656714,1.1864977899347882
"['14', '11', '9']",['39'],0.053458068827263616,0.5298013245033113,1.1693918615327512
"['11', '39']","['14', '9']",0.053458068827263616,0.21248339973439576,1.1864977899347882
"['14', '39']","['11', '9']",0.053458068827263616,0.2831858407079646,1.182113279273275
['40'],"['17', '38']",0.1667223521550284,0.364766081871345,1.0203223205990053
"['17', '38']",['40'],0.1667223521550284,0.4663551401869159,1.0203223205990053
['17'],"['38', '40']",0.1667223521550284,0.3639679066374909,1.0335445394364424
"['17', '40']",['38'],0.1667223521550284,0.7858267716535433,1.0384015574212164
['38'],"['17', '40']",0.1667223521550284,0.22030905077262694,1.0384015574212164
"['38', '40']",['17'],0.1667223521550284,0.47343453510436434,1.0335445394364424
['14'],"['8', '3']",0.10190444370197127,0.2578191039729501,1.0455996994458532
['8'],"['14', '3']",0.10190444370197127,0.20483546004029551,1.0718051257003576
"['8', '3']",['14'],0.10190444370197127,0.4132791327913279,1.0455996994458532
['3'],"['8', '14']",0.10190444370197127,0.20962199312714777,1.021821865520445
"['14', '3']",['8'],0.10190444370197127,0.5332167832167832,1.0718051257003574
"['8', '14']",['3'],0.10190444370197127,0.496742671009772,1.021821865520445
"['48', '36']",['43'],0.14901436685599734,0.4437810945273632,1.1068640132669985
"['48', '43']",['36'],0.14901436685599734,0.6607407407407407,1.0524731437131651
['48'],"['36', '43']",0.14901436685599734,0.28085642317380355,1.0455264608945198
['36'],"['48', '43']",0.14901436685599734,0.23736029803086747,1.052473143713165
"['36', '43']",['48'],0.14901436685599734,0.554726368159204,1.0455264608945198
['43'],"['48', '36']",0.14901436685599734,0.37166666666666665,1.1068640132669982
['12'],['9'],0.08853992649515537,0.4033485540334855,0.9307804334789685
['9'],['12'],0.08853992649515537,0.20431765612952968,0.9307804334789685
"['38', '35', '25']",['36'],0.05379218175743401,0.7385321100917431,1.1763845691881785
['25'],"['36', '35', '38']",0.05379218175743401,0.23435225618631733,1.1788509290178955
"['36', '25']","['38', '35']",0.05379218175743401,0.35384615384615387,1.227186023709778
"['36', '35']","['38', '25']",0.05379218175743401,0.21524064171122995,1.2086589880707528
"['36', '35', '25']",['38'],0.05379218175743401,0.8429319371727748,1.1138610542861436
"['38', '25']","['36', '35']",0.05379218175743401,0.30206378986866794,1.2086589880707528
"['36', '35', '38']",['25'],0.05379218175743401,0.27058823529411763,1.1788509290178952
"['36', '38', '25']",['35'],0.05379218175743401,0.44846796657381616,1.2136208173195586
"['35', '25']","['36', '38']",0.05379218175743401,0.6121673003802282,1.2618572520923022
['4'],['9'],0.09388573337788172,0.4683333333333333,1.0807414546389102
['9'],['4'],0.09388573337788172,0.2166538164996145,1.0807414546389102
"['47', '28']",['42'],0.06281323087203475,0.27606461086637296,1.1135598117561378
['42'],"['47', '28']",0.06281323087203475,0.25336927223719674,1.1135598117561378
"['42', '28']",['47'],0.06281323087203475,0.5067385444743935,1.1369328812682606
"['42', '47']",['28'],0.06281323087203475,0.5193370165745856,1.0624577516115754
"['23', '40']","['38', '43']",0.0547945205479452,0.3867924528301887,1.2289488442895486
"['43', '40']","['38', '23']",0.0547945205479452,0.27702702702702703,1.2301808485042907
"['38', '23']","['43', '40']",0.0547945205479452,0.2433234421364985,1.2301808485042907
"['23', '43']","['38', '40']",0.0547945205479452,0.45938375350140054,1.304492954677127
"['38', '43', '40']",['23'],0.0547945205479452,0.354978354978355,1.2648216862502577
"['38', '23', '43']",['40'],0.0547945205479452,0.5540540540540541,1.212195748379959
"['23', '43', '40']",['38'],0.0547945205479452,0.8282828282828283,1.0945035342386336
"['38', '23', '40']",['43'],0.0547945205479452,0.4823529411764706,1.2030686274509805
"['8', '47']","['3', '43']",0.053458068827263616,0.23564064801178203,1.1676696349325555
"['8', '3', '47']",['43'],0.053458068827263616,0.45584045584045585,1.1369420702754036
"['47', '43']","['8', '3']",0.053458068827263616,0.27586206896551724,1.1187739463601534
"['3', '47', '43']",['8'],0.053458068827263616,0.5211726384364821,1.0475955049297454
"['8', '3', '43']",['47'],0.053458068827263616,0.5351170568561873,1.2006037115221653
"['8', '3']","['47', '43']",0.053458068827263616,0.21680216802168023,1.1187739463601534
"['3', '47']","['8', '43']",0.053458068827263616,0.23952095808383234,1.1888660489965344
"['8', '43']","['3', '47']",0.053458068827263616,0.26533996683250416,1.1888660489965344
"['8', '47', '43']",['3'],0.053458068827263616,0.5460750853242321,1.12330084561885
"['3', '43']","['8', '47']",0.053458068827263616,0.26490066225165565,1.1676696349325557
"['14', '47']","['48', '36']",0.06715669896424992,0.37153419593345655,1.1064695009242143
"['14', '36']","['48', '47']",0.06715669896424992,0.26517150395778366,1.1007743569287747
"['48', '14', '36']",['47'],0.06715669896424992,0.4696261682242991,1.0536665078675616
"['48', '47']","['14', '36']",0.06715669896424992,0.2787794729542302,1.1007743569287745
"['48', '36']","['14', '47']",0.06715669896424992,0.2,1.1064695009242145
"['47', '36']","['48', '14']",0.06715669896424992,0.23453908984830804,1.0684558537534032
"['48', '14', '47']",['36'],0.06715669896424992,0.6547231270358306,1.0428878761140186
"['14', '47', '36']",['48'],0.06715669896424992,0.5742857142857143,1.0823911478949264
"['48', '47', '36']",['14'],0.06715669896424992,0.4276595744680851,1.0819823384471503
"['48', '14']","['47', '36']",0.06715669896424992,0.3059360730593607,1.0684558537534032
"['11', '17']",['47'],0.1095890410958904,0.43617021276595747,0.9786037832147757
['47'],"['11', '17']",0.1095890410958904,0.24587706146926536,0.9786037832147756
"['47', '17']",['11'],0.1095890410958904,0.5141065830721003,0.9857277406372813
['17'],"['11', '47']",0.1095890410958904,0.23924142961342085,1.005687638810349
"['11', '47']",['17'],0.1095890410958904,0.4606741573033708,1.0056876388103493
['11'],"['47', '17']",0.1095890410958904,0.21012171684817424,0.9857277406372813
['21'],"['38', '11', '17']",0.0698296024056131,0.22116402116402117,1.092316691986659
"['11', '17']","['38', '21']",0.0698296024056131,0.2779255319148936,1.1180525766415008
"['17', '21']","['11', '38']",0.0698296024056131,0.4504310344827586,1.105939365223049
"['21', '11', '17']",['38'],0.0698296024056131,0.8228346456692913,1.0873042359771254
"['11', '21']","['17', '38']",0.0698296024056131,0.4146825396825397,1.1599484497848986
"['38', '21']","['11', '17']",0.0698296024056131,0.28091397849462363,1.1180525766415006
"['21', '11', '38']",['17'],0.0698296024056131,0.5173267326732673,1.1293646323056814
"['38', '11', '17']",['21'],0.0698296024056131,0.3448844884488449,1.092316691986659
"['21', '17', '38']",['11'],0.0698296024056131,0.5471204188481675,1.049027170796006
['26'],"['38', '43']",0.07818242565987303,0.3218707015130674,1.0226741078859987
"['26', '43']",['38'],0.07818242565987303,0.7932203389830509,1.0481715119542037
"['38', '43']",['26'],0.07818242565987303,0.2484076433121019,1.0226741078859987
"['38', '26']",['43'],0.07818242565987303,0.4112478031634446,1.0257205623901582
['21'],"['48', '11', '36']",0.06481790845305713,0.2052910052910053,1.0667291299235746
"['48', '11']","['36', '21']",0.06481790845305713,0.22350230414746544,1.0387304290580188
"['48', '21']","['11', '36']",0.06481790845305713,0.3796477495107632,1.1118255521386635
"['48', '11', '21']",['36'],0.06481790845305713,0.7028985507246377,1.1196249932511126
"['36', '21']","['48', '11']",0.06481790845305713,0.30124223602484473,1.0387304290580188
"['11', '21']","['48', '36']",0.06481790845305713,0.38492063492063494,1.1463357814104083
"['48', '36', '21']",['11'],0.06481790845305713,0.5689149560117303,1.090815159092318
"['11', '21', '36']",['48'],0.06481790845305713,0.5418994413407822,1.0213507732575322
"['48', '11', '36']",['21'],0.06481790845305713,0.3368055555555556,1.0667291299235744
"['7', '9']",['40'],0.051787504176411626,0.46546546546546547,1.0183758319723233
['7'],"['9', '40']",0.051787504176411626,0.20777479892761394,1.0295860483283916
"['7', '40']",['9'],0.051787504176411626,0.43661971830985913,1.007558070085897
"['9', '40']",['7'],0.051787504176411626,0.25662251655629137,1.0295860483283914
"['8', '47']","['48', '43']",0.055462746408286,0.24447717231222385,1.084029891452572
"['47', '43']","['8', '48']",0.055462746408286,0.28620689655172415,1.0472093415394992
"['8', '48', '43']",['47'],0.055462746408286,0.48255813953488375,1.0826810431993306
"['48', '47', '43']",['8'],0.055462746408286,0.5107692307692308,1.0266838869659554
"['48', '47']","['8', '43']",0.055462746408286,0.2302357836338419,1.1427789393301637
"['8', '43']","['48', '47']",0.055462746408286,0.2752902155887231,1.142778939330164
"['8', '47', '43']",['48'],0.055462746408286,0.5665529010238908,1.0678166453176985
"['48', '43']","['8', '47']",0.055462746408286,0.24592592592592594,1.084029891452572
"['8', '48']","['47', '43']",0.055462746408286,0.20293398533007334,1.0472093415394992
"['8', '48', '47']",['43'],0.055462746408286,0.43915343915343913,1.095321869488536
"['8', '14', '11']",['39'],0.062145005011693955,0.5454545454545454,1.2039420756234915
"['14', '11', '39']",['8'],0.062145005011693955,0.5740740740740741,1.153931298659304
"['14', '11']","['8', '39']",0.062145005011693955,0.2966507177033493,1.2196093380303907
"['8', '14', '39']",['11'],0.062145005011693955,0.58125,1.1144658872517617
"['8', '39']","['14', '11']",0.062145005011693955,0.2554945054945055,1.2196093380303905
"['8', '11', '39']",['14'],0.062145005011693955,0.43661971830985913,1.1046515781076993
"['11', '39']","['8', '14']",0.062145005011693955,0.24701195219123506,1.2040826920331702
"['14', '39']","['8', '11']",0.062145005011693955,0.3292035398230089,1.1842622532334923
"['8', '11']","['14', '39']",0.062145005011693955,0.22355769230769232,1.184262253233492
"['8', '14']","['11', '39']",0.062145005011693955,0.30293159609120524,1.2040826920331704
"['8', '47']","['3', '11']",0.06782492482459071,0.29896907216494845,1.089907957356505
"['8', '3', '47']",['11'],0.06782492482459071,0.5783475783475783,1.1089008981385662
"['8', '11']","['3', '47']",0.06782492482459071,0.2439903846153846,1.0932084149009673
"['8', '11', '47']",['3'],0.06782492482459071,0.5356200527704486,1.1017943765924072
"['8', '3']","['11', '47']",0.06782492482459071,0.2750677506775068,1.1562890137328339
"['3', '47']","['8', '11']",0.06782492482459071,0.30389221556886226,1.0932084149009673
"['8', '3', '11']",['47'],0.06782492482459071,0.46136363636363636,1.0351284584980238
"['3', '47', '11']",['8'],0.06782492482459071,0.5427807486631016,1.0910294027862075
"['11', '47']","['8', '3']",0.06782492482459071,0.2851123595505618,1.156289013732834
"['3', '11']","['8', '47']",0.06782492482459071,0.24725943970767356,1.0899079573565051
"['38', '17', '43']",['21'],0.057801536919478785,0.3657505285412262,1.1584035258453862
"['17', '21']","['38', '43']",0.057801536919478785,0.3728448275862069,1.1846333003880225
"['38', '21', '43']",['17'],0.057801536919478785,0.5226586102719033,1.141004537231077
"['38', '21']","['17', '43']",0.057801536919478785,0.2325268817204301,1.1755962111304852
"['21', '43']","['38', '17']",0.057801536919478785,0.4229828850855746,1.183166144916939
"['17', '43']","['38', '21']",0.057801536919478785,0.2922297297297297,1.1755962111304852
"['21', '38', '17']",['43'],0.057801536919478785,0.45287958115183247,1.1295571553228623
"['17', '21', '43']",['38'],0.057801536919478785,0.8357487922705314,1.1043691546426935
['26'],"['11', '38']",0.10457734714333444,0.4305364511691884,1.0570923694416579
"['11', '26']",['38'],0.10457734714333444,0.8046272493573264,1.0632447493715136
"['38', '26']",['11'],0.10457734714333444,0.5500878734622144,1.0547168515518306
"['11', '38']",['26'],0.10457734714333444,0.25676784249384743,1.0570923694416579
['11'],"['38', '26']",0.10457734714333444,0.2005124919923126,1.0547168515518306
['35'],"['3', '47']",0.0841964584029402,0.22784810126582278,1.0208822860607898
"['3', '47']",['35'],0.0841964584029402,0.3772455089820359,1.0208822860607898
"['47', '35']",['3'],0.0841964584029402,0.4864864864864865,1.0007244357759821
"['3', '35']",['47'],0.0841964584029402,0.4606946983546618,1.0336276103264639
['19'],['8'],0.0838623454727698,0.5080971659919028,1.0213128393645166
"['48', '36', '9']",['35'],0.06348145673237554,0.4212860310421286,1.1400624691763932
"['48', '35']","['36', '9']",0.06348145673237554,0.3059581320450886,1.1113260791395028
"['36', '35']","['48', '9']",0.06348145673237554,0.2540106951871658,1.0753239189465165
"['9', '35']","['48', '36']",0.06348145673237554,0.38306451612903225,1.140808056491735
"['48', '9']","['36', '35']",0.06348145673237554,0.26874115983026875,1.0753239189465165
"['36', '9']","['48', '35']",0.06348145673237554,0.23058252427184467,1.1113260791395025
"['48', '9', '35']",['36'],0.06348145673237554,0.6597222222222222,1.0508507776003786
"['36', '9', '35']",['48'],0.06348145673237554,0.5671641791044776,1.0689687582239933
"['48', '36', '35']",['9'],0.06348145673237554,0.4523809523809524,1.043929213936924
['23'],['9'],0.12796525225526229,0.45595238095238094,1.052170760362742
['9'],['23'],0.12796525225526229,0.2952968388589052,1.0521707603627417
['21'],"['48', '36']",0.11393250918810557,0.36084656084656086,1.074640553844534
"['48', '21']",['36'],0.11393250918810557,0.6673189823874756,1.062951417927469
"['36', '21']",['48'],0.11393250918810557,0.5295031055900621,0.9979866467449974
"['48', '36']",['21'],0.11393250918810557,0.33930348258706466,1.0746405538445338
['48'],"['36', '21']",0.11393250918810557,0.21473551637279598,0.9979866467449975
"['3', '9']","['48', '8', '38']",0.05245573003675242,0.23932926829268292,1.1037172573189522
"['8', '3', '38']","['48', '9']",0.05245573003675242,0.27162629757785467,1.1498974662666464
"['8', '3']","['48', '38', '9']",0.05245573003675242,0.2127371273712737,1.1309453325439116
"['48', '8', '38', '9']",['3'],0.05245573003675242,0.5048231511254019,1.0384437741019434
"['48', '8', '9']","['3', '38']",0.05245573003675242,0.4175531914893617,1.1108770685579197
"['48', '3', '38', '9']",['8'],0.05245573003675242,0.5413793103448276,1.0882124082351032
"['48', '8', '38']","['3', '9']",0.05245573003675242,0.24191063174114022,1.1037172573189522
"['48', '3', '38']","['8', '9']",0.05245573003675242,0.25,1.1052437223042835
"['8', '3', '9']","['48', '38']",0.05245573003675242,0.4631268436578171,1.1187559669635565
"['3', '38', '9']","['48', '8']",0.05245573003675242,0.30019120458891013,1.0983768647122347
"['8', '38', '9']","['48', '3']",0.05245573003675242,0.2875457875457875,1.086647149147149
"['8', '3', '38', '9']",['48'],0.05245573003675242,0.5587188612099644,1.0530513549127352
"['48', '9']","['8', '3', '38']",0.05245573003675242,0.22206506364922207,1.1498974662666464
"['48', '8', '3']","['38', '9']",0.05245573003675242,0.3857493857493858,1.1591846501485055
"['48', '3', '9']","['8', '38']",0.05245573003675242,0.4435028248587571,1.1512610189091586
"['48', '8', '9', '3']",['38'],0.05245573003675242,0.8486486486486486,1.1214151900244616
"['48', '38', '9']","['8', '3']",0.05245573003675242,0.27886323268206037,1.1309453325439116
"['48', '8', '38', '3']",['9'],0.05245573003675242,0.4801223241590214,1.107946118895876
"['8', '9']","['48', '3', '38']",0.05245573003675242,0.23190546528803546,1.1052437223042837
['35'],"['5', '38']",0.08686936184430337,0.23508137432188064,1.1422054437425142
"['38', '35']",['5'],0.08686936184430337,0.30127462340672073,1.1428579820739102
"['5', '38']",['35'],0.08686936184430337,0.42207792207792205,1.1422054437425142
"['5', '35']",['38'],0.08686936184430337,0.8333333333333334,1.1011773362766741
['5'],"['38', '35']",0.08686936184430337,0.32953105196451205,1.1428579820739102
"['5', '40']",['3'],0.06381556966254594,0.5190217391304348,1.0676509039294786
"['3', '40']",['5'],0.06381556966254594,0.28171091445427726,1.0686448250464535
['5'],"['3', '40']",0.06381556966254594,0.2420785804816223,1.0686448250464538
"['3', '5']",['40'],0.06381556966254594,0.4872448979591837,1.0660263008712259
"['8', '28']",['42'],0.06648847310390912,0.2660427807486631,1.0731348285454834
"['42', '8']",['28'],0.06648847310390912,0.5320855614973262,1.0885386777590549
['42'],"['8', '28']",0.06648847310390912,0.26819407008086255,1.0731348285454834
"['42', '28']",['8'],0.06648847310390912,0.5363881401617251,1.0781797874439512
"['8', '14', '36']",['48'],0.07584363514868026,0.5703517587939698,1.0749765831677278
"['8', '14', '48']",['36'],0.07584363514868026,0.654178674351585,1.0420206345579
"['48', '14', '36']",['8'],0.07584363514868026,0.530373831775701,1.0660905832805057
"['48', '14']","['8', '36']",0.07584363514868026,0.3455098934550989,1.0738433137187031
"['48', '36']","['8', '14']",0.07584363514868026,0.22587064676616916,1.1010274361093555
"['8', '36']","['48', '14']",0.07584363514868026,0.23572170301142265,1.0738433137187031
"['8', '48']","['14', '36']",0.07584363514868026,0.2775061124694376,1.0957464308984521
"['14', '36']","['8', '48']",0.07584363514868026,0.2994722955145119,1.0957464308984524
"['8', '48', '36']",['14'],0.07584363514868026,0.42911153119092627,1.0856558012294524
"['8', '14']","['48', '36']",0.07584363514868026,0.3697068403908795,1.1010274361093555
['8'],"['38', '43']",0.16471767457400602,0.3310946944257891,1.051981338021642
"['38', '43']",['8'],0.16471767457400602,0.5233545647558386,1.051981338021642
"['8', '43']",['38'],0.16471767457400602,0.8175787728026535,1.0803590582774136
"['8', '38']",['43'],0.16471767457400602,0.42758022549869906,1.0664563457646719
['38'],"['8', '43']",0.16471767457400602,0.21766004415011037,1.0803590582774134
['43'],"['8', '38']",0.16471767457400602,0.41083333333333333,1.0664563457646719
