antecedent,consequent,support,confidence,lift
"['29', '28']","['39', '11']",0.06014032743067157,0.3005008347245409,1.19442098051866
"['29', '11']","['39', '28']",0.06014032743067157,0.28346456692913385,1.2242560589017282
"['39', '29', '28']",['11'],0.06014032743067157,0.625,1.1983504163997436
"['39', '29', '11']",['28'],0.06014032743067157,0.5642633228840125,1.1543678232343468
"['11', '28']","['39', '29']",0.06014032743067157,0.22988505747126436,1.2601574670540188
"['39', '29']","['11', '28']",0.06014032743067157,0.32967032967032966,1.2601574670540188
"['29', '11', '28']",['39'],0.06014032743067157,0.5325443786982249,1.1754464051945333
"['39', '11']","['29', '28']",0.06014032743067157,0.23904382470119523,1.1944209805186599
"['39', '11', '28']",['29'],0.06014032743067157,0.46035805626598464,1.177650993507771
"['39', '28']","['29', '11']",0.06014032743067157,0.2597402597402597,1.2242560589017282
['42'],['35'],0.08954226528566656,0.3611859838274933,0.9774228296525203
['35'],['42'],0.08954226528566656,0.2423146473779385,0.9774228296525201
['9'],['28'],0.21951219512195122,0.5065535851966075,1.0363054548827384
['28'],['9'],0.21951219512195122,0.44907723855092274,1.0363054548827384
"['23', '28']",['21'],0.05011693952555964,0.35377358490566035,1.1204702006588798
"['23', '21']",['28'],0.05011693952555964,0.5454545454545454,1.1158888957932018
"['28', '21']",['23'],0.05011693952555964,0.30927835051546393,1.1019882179675993
['34'],"['36', '14']",0.051787504176411626,0.25662251655629137,1.013286533051425
"['34', '14']",['36'],0.051787504176411626,0.6888888888888889,1.097309443557448
"['34', '36']",['14'],0.051787504176411626,0.3743961352657005,0.9472253870247181
"['36', '14']",['34'],0.051787504176411626,0.20448548812664907,1.013286533051425
"['40', '3']","['36', '38', '14']",0.05011693952555964,0.22123893805309736,1.0819740875701314
"['3', '14']","['40', '36', '38']",0.05011693952555964,0.26223776223776224,1.1491619654137957
"['40', '36', '38', '3']",['14'],0.05011693952555964,0.423728813559322,1.072037480120922
"['40', '36', '3', '14']",['38'],0.05011693952555964,0.847457627118644,1.1198413589254312
"['36', '3', '14']","['40', '38']",0.05011693952555964,0.4132231404958678,1.1734125801746986
"['38', '3', '14']","['40', '36']",0.05011693952555964,0.32894736842105265,1.1226219768349037
"['40', '38', '3', '14']",['36'],0.05011693952555964,0.6787330316742082,1.0811324980313493
"['40', '36', '14']","['38', '3']",0.05011693952555964,0.42016806722689076,1.1178338001867414
"['36', '38', '14']","['40', '3']",0.05011693952555964,0.24509803921568626,1.0819740875701314
"['40', '36', '38']","['3', '14']",0.05011693952555964,0.21961932650073207,1.1491619654137957
"['40', '38', '3']","['36', '14']",0.05011693952555964,0.2846299810246679,1.1238753736237876
"['40', '14']","['36', '38', '3']",0.05011693952555964,0.2727272727272727,1.1015826278984173
"['40', '36', '38', '14']",['3'],0.05011693952555964,0.5102040816326531,1.049512588540571
"['40', '36', '3']","['38', '14']",0.05011693952555964,0.33407572383073497,1.0821305643131924
"['36', '38', '3']","['40', '14']",0.05011693952555964,0.20242914979757085,1.1015826278984173
"['40', '3', '14']","['36', '38']",0.05011693952555964,0.5474452554744526,1.1284460396935514
"['36', '38', '3', '14']",['40'],0.05011693952555964,0.49019607843137253,1.0724830868019724
"['40', '38', '14']","['36', '3']",0.05011693952555964,0.3393665158371041,1.0863358095192006
"['40', '36', '23']",['28'],0.05111927831607083,0.53125,1.0868292891319207
"['40', '28']","['36', '23']",0.05111927831607083,0.2240117130307467,1.201553865772446
"['23', '28']","['40', '36']",0.05111927831607083,0.3608490566037736,1.2314951270411565
"['40', '23', '28']",['36'],0.05111927831607083,0.7149532710280374,1.1388265780664801
"['40', '23']","['36', '28']",0.05111927831607083,0.3608490566037736,1.1297293163337807
"['40', '36', '28']",['23'],0.05111927831607083,0.34459459459459457,1.227823359073359
"['36', '23', '28']",['40'],0.05111927831607083,0.5134228187919463,1.1233000706464147
"['36', '23']","['40', '28']",0.05111927831607083,0.27419354838709675,1.2015538657724458
['7'],"['17', '43']",0.05145339124624123,0.2064343163538874,1.0436789000797044
"['7', '17']",['43'],0.05145339124624123,0.4350282485875706,1.085032956685499
"['17', '43']",['7'],0.05145339124624123,0.26013513513513514,1.0436789000797044
"['7', '43']",['17'],0.05145339124624123,0.5185185185185185,1.131966393819056
"['36', '43']","['17', '28']",0.07216839291680588,0.26865671641791045,1.1772907060597453
"['17', '43', '28']",['36'],0.07216839291680588,0.6990291262135923,1.1134615086520925
"['17', '28']","['36', '43']",0.07216839291680588,0.3162518301610542,1.1772907060597453
"['17', '36']","['43', '28']",0.07216839291680588,0.24517593643586832,1.1797613790233985
"['17', '36', '28']",['43'],0.07216839291680588,0.4685466377440347,1.1686334056399132
"['17', '36', '43']",['28'],0.07216839291680588,0.5454545454545454,1.1158888957932018
"['43', '28']","['17', '36']",0.07216839291680588,0.34726688102893893,1.1797613790233985
"['36', '43', '28']",['17'],0.07216839291680588,0.4954128440366973,1.0815249031377352
"['17', '43']","['36', '28']",0.07216839291680588,0.36486486486486486,1.142301820649101
"['36', '28']","['17', '43']",0.07216839291680588,0.22594142259414227,1.1423018206491011
"['10', '11']",['38'],0.09054460407617775,0.8187311178247734,1.0818817817437292
"['38', '10']",['11'],0.09054460407617775,0.584051724137931,1.1198378029114846
"['38', '11']",['10'],0.09054460407617775,0.22231337161607875,1.1393560295324037
['10'],"['38', '11']",0.09054460407617775,0.464041095890411,1.1393560295324037
"['7', '28']","['48', '38']",0.06247911794186435,0.4746192893401015,1.14651778288533
"['7', '48']","['38', '28']",0.06247911794186435,0.45278450363196127,1.1939947307228722
"['7', '38']","['48', '28']",0.06247911794186435,0.3158783783783784,1.1700791911961468
['7'],"['48', '38', '28']",0.06247911794186435,0.25067024128686327,1.1419422103068215
"['7', '38', '48']",['28'],0.06247911794186435,0.5483870967741935,1.1218882984587568
"['7', '48', '28']",['38'],0.06247911794186435,0.8617511520737328,1.1387290058086896
"['7', '38', '28']",['48'],0.06247911794186435,0.5789473684210527,1.0911772504308632
"['48', '28']","['7', '38']",0.06247911794186435,0.23143564356435645,1.1700791911961468
"['48', '38', '28']",['7'],0.06247911794186435,0.2846270928462709,1.1419422103068215
"['39', '48']",['29'],0.10424323421316405,0.4199192462987887,1.0742036787797218
['29'],"['39', '48']",0.10424323421316405,0.26666666666666666,1.0742036787797218
['39'],"['29', '48']",0.10424323421316405,0.23008849557522124,1.0578415779671846
"['29', '48']",['39'],0.10424323421316405,0.4792626728110599,1.0578415779671846
"['39', '29']",['48'],0.10424323421316405,0.5714285714285714,1.0770061173083842
"['47', '12']",['28'],0.05312395589709322,0.5598591549295775,1.1453577926891494
"['12', '28']",['47'],0.05312395589709322,0.47041420118343197,1.055434560826096
['12'],"['47', '28']",0.05312395589709322,0.2420091324200913,1.0636319138521781
"['47', '28']",['12'],0.05312395589709322,0.23348017621145375,1.0636319138521781
"['36', '8', '28']","['29', '38']",0.05980621450050117,0.358,1.1813605292171994
"['36', '29', '8', '28']",['38'],0.05980621450050117,0.8099547511312217,1.0702845784263781
"['36', '29', '28']","['38', '8']",0.05980621450050117,0.43341404358353514,1.125072187723782
"['36', '29', '8']","['38', '28']",0.05980621450050117,0.43552311435523117,1.1484763711587727
"['29', '8', '28']","['36', '38']",0.05980621450050117,0.559375,1.1530367596418731
"['8', '28']","['36', '29', '38']",0.05980621450050117,0.2393048128342246,1.151510136355039
"['36', '29', '38']","['8', '28']",0.05980621450050117,0.2877813504823151,1.151510136355039
"['36', '38', '8']","['29', '28']",0.05980621450050117,0.23398692810457516,1.1691533819983195
"['36', '29', '38', '8']",['28'],0.05980621450050117,0.5359281437125748,1.0963998182718635
"['36', '38', '8', '28']",['29'],0.05980621450050117,0.45202020202020204,1.156321764655098
"['38', '8', '28']","['36', '29']",0.05980621450050117,0.305982905982906,1.1696128194212487
"['29', '38', '8', '28']",['36'],0.05980621450050117,0.6964980544747081,1.1094298440887715
"['36', '29']","['38', '8', '28']",0.05980621450050117,0.22860791826309068,1.1696128194212485
"['29', '8']","['36', '38', '28']",0.05980621450050117,0.2905844155844156,1.162726144176679
"['36', '38', '28']","['29', '8']",0.05980621450050117,0.2393048128342246,1.162726144176679
"['29', '28']","['36', '38', '8']",0.05980621450050117,0.2988313856427379,1.16915338199832
"['29', '38', '8']","['36', '28']",0.05980621450050117,0.3675564681724846,1.1507285661508853
"['36', '29', '38', '28']",['8'],0.05980621450050117,0.5424242424242425,1.0903127989091723
"['29', '38', '28']","['36', '8']",0.05980621450050117,0.3760504201680672,1.1687631438868382
['4'],['47'],0.08954226528566656,0.44666666666666666,1.0021539230384808
['47'],['4'],0.08954226528566656,0.20089955022488756,1.0021539230384808
['40'],"['39', '3']",0.11059137988640161,0.24195906432748537,1.088997713582201
"['40', '3']",['39'],0.11059137988640161,0.4882005899705015,1.0775695912844476
['3'],"['39', '40']",0.11059137988640161,0.2274914089347079,1.0442972192355533
['39'],"['40', '3']",0.11059137988640161,0.24410029498525074,1.0775695912844476
"['39', '3']",['40'],0.11059137988640161,0.49774436090225566,1.0889977135822013
"['39', '40']",['3'],0.11059137988640161,0.5076687116564417,1.0442972192355533
"['7', '11']","['47', '38']",0.05379218175743401,0.3907766990291262,1.1246102501867066
"['7', '38']","['47', '11']",0.05379218175743401,0.2719594594594595,1.1432228401153963
"['47', '38', '11']",['7'],0.05379218175743401,0.2775862068965517,1.113693722843672
['7'],"['47', '38', '11']",0.05379218175743401,0.2158176943699732,1.1136937228436719
"['7', '47']","['38', '11']",0.05379218175743401,0.4820359281437126,1.1835385832109369
"['7', '47', '11']",['38'],0.05379218175743401,0.8429319371727748,1.1138610542861436
"['7', '47', '38']",['11'],0.05379218175743401,0.5897435897435898,1.1307511621412967
"['7', '38', '11']",['47'],0.05379218175743401,0.4791666666666667,1.07507183908046
"['47', '11']","['7', '38']",0.05379218175743401,0.22612359550561797,1.1432228401153963
"['38', '21']",['3'],0.12295355830270631,0.4946236559139785,1.0174629568044933
['3'],"['38', '21']",0.12295355830270631,0.2529209621993127,1.017462956804493
"['3', '21']",['38'],0.12295355830270631,0.8017429193899782,1.0594333588230485
['21'],"['38', '3']",0.12295355830270631,0.38941798941798944,1.0360249265138155
"['38', '3']",['21'],0.12295355830270631,0.32711111111111113,1.0360249265138155
"['47', '40']","['8', '9']",0.05646508519879719,0.2752442996742671,1.2168481372600908
"['8', '9']","['47', '40']",0.05646508519879719,0.24963072378138848,1.2168481372600908
"['40', '8']","['47', '9']",0.05646508519879719,0.2271505376344086,1.0825821005410587
"['47', '40', '9']",['8'],0.05646508519879719,0.5929824561403508,1.1919385434708327
"['47', '9']","['40', '8']",0.05646508519879719,0.26910828025477707,1.0825821005410587
"['40', '9']","['47', '8']",0.05646508519879719,0.27980132450331124,1.233351051897512
"['47', '8']","['40', '9']",0.05646508519879719,0.24889543446244478,1.233351051897512
"['47', '8', '9']",['40'],0.05646508519879719,0.5090361445783133,1.113702617487494
"['47', '40', '8']",['9'],0.05646508519879719,0.49271137026239065,1.136997017112826
"['40', '8', '9']",['47'],0.05646508519879719,0.48563218390804597,1.0895780557996864
['25'],['48'],0.12763113932509187,0.5560407569141194,1.048003769171259
['48'],['25'],0.12763113932509187,0.24055415617128464,1.048003769171259
"['29', '3']",['36'],0.13130638155696625,0.699288256227758,1.1138742687012666
['29'],"['36', '3']",0.13130638155696625,0.33589743589743587,1.0752310434663375
['3'],"['36', '29']",0.13130638155696625,0.27010309278350514,1.0324630353780728
"['36', '29']",['3'],0.13130638155696625,0.5019157088122606,1.0324630353780728
"['36', '3']",['29'],0.13130638155696625,0.4203208556149733,1.0752310434663377
['36'],"['29', '3']",0.13130638155696625,0.20915380521554017,1.1138742687012664
['23'],"['38', '48', '9']",0.06548613431339793,0.23333333333333334,1.240438129070456
"['38', '23', '9']",['48'],0.06548613431339793,0.6282051282051282,1.1840163405024866
"['48', '9']","['38', '23']",0.06548613431339793,0.27722772277227725,1.2310720686311956
"['38', '23']","['48', '9']",0.06548613431339793,0.29080118694362017,1.2310720686311953
"['48', '23', '9']",['38'],0.06548613431339793,0.8558951965065502,1.1309908711453
"['38', '48', '9']",['23'],0.06548613431339793,0.3481349911190053,1.2404381290704558
"['23', '9']","['38', '48']",0.06548613431339793,0.5117493472584856,1.236211296484784
"['38', '48', '23']",['9'],0.06548613431339793,0.4962025316455696,1.1450533363262836
"['48', '23']","['38', '9']",0.06548613431339793,0.4091858037578288,1.2296115568746804
"['36', '38', '8']",['4'],0.05913798864016037,0.23137254901960785,1.1541633986928106
['4'],"['36', '38', '8']",0.05913798864016037,0.295,1.1541633986928106
"['8', '4']","['36', '38']",0.05913798864016037,0.5673076923076923,1.1693883767747404
"['38', '4']","['36', '8']",0.05913798864016037,0.36875,1.1460734683281413
"['36', '8', '4']",['38'],0.05913798864016037,0.8388625592417062,1.1084837261856189
"['36', '38', '4']",['8'],0.05913798864016037,0.5479876160990712,1.1014955909902755
"['38', '8', '4']",['36'],0.05913798864016037,0.688715953307393,1.0970339799090087
"['36', '4']","['38', '8']",0.05913798864016037,0.44923857868020306,1.1661501005983068
"['38', '8']",['36'],0.25559639158035413,0.6634865568083261,1.0568468677633422
['38'],"['36', '8']",0.25559639158035413,0.33774834437086093,1.0497204514039322
['36'],"['38', '8']",0.25559639158035413,0.407131452900479,1.0568468677633422
"['36', '38']",['8'],0.25559639158035413,0.5268595041322314,1.0590265250958821
['8'],"['36', '38']",0.25559639158035413,0.513767629281397,1.0590265250958824
"['36', '8']",['38'],0.25559639158035413,0.794392523364486,1.0497204514039322
['28'],['40'],0.22819913130638156,0.46684894053315107,1.0214026893389776
['40'],['28'],0.22819913130638156,0.4992690058479532,1.0214026893389774
['23'],"['43', '11']",0.06782492482459071,0.24166666666666667,1.1248963193364439
"['23', '11']",['43'],0.06782492482459071,0.4422657952069717,1.1030846042120552
"['43', '11']",['23'],0.06782492482459071,0.3157076205287714,1.1248963193364436
"['23', '43']",['11'],0.06782492482459071,0.5686274509803921,1.0902639082538843
"['8', '9']","['48', '38', '3']",0.05245573003675242,0.23190546528803546,1.1052437223042837
"['48', '38', '3']","['8', '9']",0.05245573003675242,0.25,1.1052437223042835
"['48', '8', '9']","['38', '3']",0.05245573003675242,0.4175531914893617,1.1108770685579197
"['48', '9']","['38', '8', '3']",0.05245573003675242,0.22206506364922207,1.1498974662666464
"['3', '9']","['48', '38', '8']",0.05245573003675242,0.23932926829268292,1.1037172573189522
"['9', '8', '3']","['48', '38']",0.05245573003675242,0.4631268436578171,1.1187559669635565
"['48', '3', '9']","['38', '8']",0.05245573003675242,0.4435028248587571,1.1512610189091586
"['38', '8', '9']","['48', '3']",0.05245573003675242,0.2875457875457875,1.086647149147149
"['48', '38', '8', '3']",['9'],0.05245573003675242,0.4801223241590214,1.107946118895876
"['48', '38', '8', '9']",['3'],0.05245573003675242,0.5048231511254019,1.0384437741019434
"['9', '48', '8', '3']",['38'],0.05245573003675242,0.8486486486486486,1.1214151900244616
"['38', '8', '3']","['48', '9']",0.05245573003675242,0.27162629757785467,1.1498974662666464
"['48', '38', '8']","['3', '9']",0.05245573003675242,0.24191063174114022,1.1037172573189522
"['48', '38', '3', '9']",['8'],0.05245573003675242,0.5413793103448276,1.0882124082351032
"['9', '38', '8', '3']",['48'],0.05245573003675242,0.5587188612099644,1.0530513549127352
"['48', '8', '3']","['38', '9']",0.05245573003675242,0.3857493857493858,1.1591846501485055
"['48', '38', '9']","['8', '3']",0.05245573003675242,0.27886323268206037,1.1309453325439116
"['8', '3']","['48', '38', '9']",0.05245573003675242,0.2127371273712737,1.1309453325439116
"['38', '3', '9']","['48', '8']",0.05245573003675242,0.30019120458891013,1.0983768647122347
"['9', '28']","['3', '14']",0.05278984296692282,0.2404870624048706,1.2583527583527583
"['3', '28', '14']",['9'],0.05278984296692282,0.4968553459119497,1.14655979206975
"['3', '14']","['9', '28']",0.05278984296692282,0.2762237762237762,1.2583527583527583
"['9', '14']","['3', '28']",0.05278984296692282,0.2947761194029851,1.1747868513623627
"['9', '28', '14']",['3'],0.05278984296692282,0.5429553264604811,1.116883362265443
"['3', '9']","['28', '14']",0.05278984296692282,0.24085365853658536,1.175978792822186
"['9', '3', '28']",['14'],0.05278984296692282,0.4579710144927536,1.158670537934752
"['9', '3', '14']",['28'],0.05278984296692282,0.5787545787545788,1.1840139810064623
"['28', '14']","['3', '9']",0.05278984296692282,0.25774877650897227,1.175978792822186
"['3', '28']","['9', '14']",0.05278984296692282,0.2103861517976032,1.1747868513623627
"['29', '28']","['40', '8']",0.05078516538590044,0.25375626043405675,1.020823235859048
"['40', '29', '8']",['28'],0.05078516538590044,0.4935064935064935,1.0096137628605162
"['40', '28']","['29', '8']",0.05078516538590044,0.2225475841874085,1.0813066874560286
"['40', '8']","['29', '28']",0.05078516538590044,0.20430107526881722,1.0208232358590483
"['40', '8', '28']",['29'],0.05078516538590044,0.41530054644808745,1.0623884918966886
"['8', '28']","['40', '29']",0.05078516538590044,0.20320855614973263,1.1325944293410608
"['40', '29']","['8', '28']",0.05078516538590044,0.28305400372439476,1.1325944293410608
"['40', '29', '28']",['8'],0.05078516538590044,0.5527272727272727,1.111022650955492
"['29', '8', '28']",['40'],0.05078516538590044,0.475,1.039236111111111
"['29', '8']","['40', '28']",0.05078516538590044,0.24675324675324675,1.0813066874560286
"['39', '38']",['29'],0.14400267290344138,0.4089184060721063,1.0460622131400121
['29'],"['39', '38']",0.14400267290344138,0.3683760683760684,1.0460622131400121
['39'],"['38', '29']",0.14400267290344138,0.31784660766961653,1.0488587615823177
"['39', '29']",['38'],0.14400267290344138,0.7893772893772893,1.0430932570005418
"['38', '29']",['39'],0.14400267290344138,0.47519294377067256,1.048858761582318
"['47', '43']","['9', '11']",0.057133311059137985,0.29482758620689653,1.2307098542778818
"['9', '11']","['47', '43']",0.057133311059137985,0.2384937238493724,1.230709854277882
"['9', '43']","['47', '11']",0.057133311059137985,0.3081081081081081,1.2951791679319768
"['47', '9', '43']",['11'],0.057133311059137985,0.5588235294117647,1.0714662546633003
"['43', '11']","['47', '9']",0.057133311059137985,0.26594090202177295,1.267454012342622
"['47', '9']","['43', '11']",0.057133311059137985,0.27229299363057324,1.2674540123426217
"['47', '9', '11']",['43'],0.057133311059137985,0.5089285714285714,1.2693526785714286
"['47', '11']","['9', '43']",0.057133311059137985,0.2401685393258427,1.295179167931977
"['43', '9', '11']",['47'],0.057133311059137985,0.5533980582524272,1.2416194815213752
"['47', '43', '11']",['9'],0.057133311059137985,0.5294117647058824,1.2216880584153478
"['39', '36']","['17', '28']",0.07684597393919144,0.2616609783845279,1.1466344191872504
"['17', '28']","['39', '36']",0.07684597393919144,0.3367496339677892,1.1466344191872504
"['17', '36']","['39', '28']",0.07684597393919144,0.26106696935300794,1.127523000394737
"['39', '17', '28']",['36'],0.07684597393919144,0.7012195121951219,1.1169505055880788
"['17', '36', '28']",['39'],0.07684597393919144,0.49891540130151846,1.1012196136397085
"['39', '36', '28']",['17'],0.07684597393919144,0.4904051172707889,1.0705926447786078
"['36', '28']","['39', '17']",0.07684597393919144,0.2405857740585774,1.1216093796843023
"['39', '17']","['36', '28']",0.07684597393919144,0.3582554517133956,1.1216093796843023
"['39', '36', '17']",['28'],0.07684597393919144,0.5373831775700935,1.0993765211669786
"['39', '28']","['17', '36']",0.07684597393919144,0.3318903318903319,1.127523000394737
"['39', '8']",['42'],0.06615436017373873,0.27197802197802196,1.0970757678978702
"['39', '42']",['8'],0.06615436017373873,0.5577464788732395,1.1211116261031604
"['42', '8']",['39'],0.06615436017373873,0.5294117647058824,1.1685320145757419
['42'],"['39', '8']",0.06615436017373873,0.2668463611859838,1.0970757678978702
['7'],['5'],0.07150016705646509,0.2868632707774799,1.088189821846638
['5'],['7'],0.07150016705646509,0.27122940430925224,1.088189821846638
"['3', '8', '11']","['48', '38']",0.06782492482459071,0.46136363636363636,1.1144966615305598
"['48', '38', '3']","['8', '11']",0.06782492482459071,0.3232484076433121,1.1628395241303284
"['48', '38', '11']","['8', '3']",0.06782492482459071,0.29591836734693877,1.2001133786848073
"['48', '3', '11']","['38', '8']",0.06782492482459071,0.43655913978494626,1.1332363446455715
"['38', '3', '11']","['48', '8']",0.06782492482459071,0.3103975535168196,1.1357211218531063
"['48', '38', '8', '11']",['3'],0.06782492482459071,0.5300261096605744,1.0902873857141575
"['8', '11']","['48', '38', '3']",0.06782492482459071,0.2439903846153846,1.1628395241303282
"['48', '11']","['38', '8', '3']",0.06782492482459071,0.23387096774193547,1.2110308070097107
"['48', '38', '3', '11']",['8'],0.06782492482459071,0.5501355013550135,1.105812999029923
"['48', '38', '8', '3']",['11'],0.06782492482459071,0.6207951070336392,1.190288120020296
"['3', '11']","['48', '38', '8']",0.06782492482459071,0.24725943970767356,1.1402889107011818
"['38', '8', '11']","['48', '3']",0.06782492482459071,0.30757575757575756,1.1623412151821242
"['3', '38', '8', '11']",['48'],0.06782492482459071,0.5783475783475783,1.0900467896689559
"['38', '8', '3']","['48', '11']",0.06782492482459071,0.35121107266435986,1.2110308070097109
"['48', '8', '11']","['38', '3']",0.06782492482459071,0.42203742203742206,1.1228071148071148
"['48', '38', '8']","['3', '11']",0.06782492482459071,0.31278890600924497,1.1402889107011815
"['48', '8', '3']","['38', '11']",0.06782492482459071,0.4987714987714988,1.2246292828737457
"['48', '3']","['38', '8', '11']",0.06782492482459071,0.2563131313131313,1.1623412151821242
"['3', '48', '8', '11']",['38'],0.06782492482459071,0.79296875,1.0478390590507727
"['8', '3']","['48', '38', '11']",0.06782492482459071,0.2750677506775068,1.2001133786848073
"['48', '8']","['38', '3', '11']",0.06782492482459071,0.24816625916870416,1.1357211218531065
"['36', '49']",['28'],0.0841964584029402,0.5195876288659794,1.0629704533122875
['49'],"['36', '28']",0.0841964584029402,0.3298429319371728,1.032656794234266
"['36', '28']",['49'],0.0841964584029402,0.26359832635983266,1.032656794234266
"['49', '28']",['36'],0.0841964584029402,0.6511627906976745,1.0372167283438742
['42'],['49'],0.06682258603407952,0.2695417789757412,1.055940503238735
['49'],['42'],0.06682258603407952,0.2617801047120419,1.055940503238735
"['17', '43', '28']",['3'],0.05379218175743401,0.5210355987055016,1.0717935030416263
"['17', '3']","['43', '28']",0.05379218175743401,0.23401162790697674,1.1260398751215135
"['17', '28']","['3', '43']",0.05379218175743401,0.23572474377745242,1.1680863545131044
"['17', '3', '43']",['28'],0.05379218175743401,0.5261437908496732,1.076383025299434
"['43', '28']","['17', '3']",0.05379218175743401,0.25884244372990356,1.1260398751215135
"['17', '3', '28']",['43'],0.05379218175743401,0.4586894586894587,1.144047958214625
"['17', '43']","['3', '28']",0.05379218175743401,0.2719594594594595,1.0838544103357686
"['43', '3', '28']",['17'],0.05379218175743401,0.48936170212765956,1.0683147880875894
"['3', '43']","['17', '28']",0.05379218175743401,0.26655629139072845,1.1680863545131044
"['3', '28']","['17', '43']",0.05379218175743401,0.21438082556591212,1.0838544103357686
"['9', '11']","['17', '8']",0.06548613431339793,0.2733612273361227,1.1909318099228754
"['8', '9']","['17', '11']",0.06548613431339793,0.2895125553914328,1.1522753700619126
"['17', '9', '11']",['8'],0.06548613431339793,0.547486033519553,1.1004873729509888
"['17', '11']","['8', '9']",0.06548613431339793,0.26063829787234044,1.1522753700619128
"['17', '8', '11']",['9'],0.06548613431339793,0.48635235732009924,1.12232274900467
"['17', '8', '9']",['11'],0.06548613431339793,0.6125,1.1743834080717488
"['8', '11']","['17', '9']",0.06548613431339793,0.23557692307692307,1.1281307692307692
"['17', '9']","['8', '11']",0.06548613431339793,0.3136,1.1281307692307694
"['9', '8', '11']",['17'],0.06548613431339793,0.5025641025641026,1.0971366586246236
"['17', '8']","['9', '11']",0.06548613431339793,0.2852983988355167,1.1909318099228752
"['38', '33']",['18'],0.05212161710658202,0.22381635581061693,1.1690791499846012
"['18', '33']",['38'],0.05212161710658202,0.8167539267015707,1.0792690960784994
"['38', '18']",['33'],0.05212161710658202,0.3406113537117904,1.1252205095578243
['18'],"['38', '33']",0.05212161710658202,0.27225130890052357,1.1690791499846014
"['23', '14']","['17', '38']",0.05011693952555964,0.4143646408839779,1.1590592244539681
"['17', '14']","['38', '23']",0.05011693952555964,0.2631578947368421,1.1685928471029206
"['17', '38', '23']",['14'],0.05011693952555964,0.4672897196261682,1.182246940694101
"['38', '23']","['17', '14']",0.05011693952555964,0.22255192878338279,1.1685928471029206
"['17', '23', '14']",['38'],0.05011693952555964,0.8571428571428571,1.132639545884579
"['17', '38', '14']",['23'],0.05011693952555964,0.32679738562091504,1.1644102085278556
"['17', '23']","['38', '14']",0.05011693952555964,0.379746835443038,1.230067400953477
"['38', '23', '14']",['17'],0.05011693952555964,0.49019607843137253,1.070136296677679
['23'],"['38', '9']",0.10424323421316405,0.37142857142857144,1.1161503155479058
"['38', '9']",['23'],0.10424323421316405,0.3132530120481928,1.1161503155479058
['9'],"['38', '23']",0.10424323421316405,0.2405551272166538,1.068221803797396
